Entity,Year,Book titles per capita (Fink-Jensen 2015)
Poland,1974,319.5028727
Poland,1975,302.5384142
Poland,1976,332.8918488
Poland,1977,333.6678677
Poland,1978,339.2303122
Poland,1979,317.4153411
Poland,1980,335.010249
Poland,1981,290.6526471
Poland,1982,270.9000687
Poland,1983,240.3242882
Poland,1984,249.159078
Poland,1985,259.202007
Poland,1986,263.4632985
Poland,1987,275.9884485
Poland,1988,283.3085623
Poland,1989,270.8969716
Poland,1990,268.682032
Poland,1991,279.4013012
Poland,1992,279.562292
Poland,1993,254.4469333
Poland,1994,282.0876959
Poland,1995,308.9326856
Poland,1996,365.1063341
Portugal,1937,414.2779881
Portugal,1947,220.0904314
Portugal,1949,230.5198703
Portugal,1950,314.7078855
Portugal,1951,354.6420895
Portugal,1952,487.0954311
Portugal,1953,623.3863118
Portugal,1954,554.4421404
Portugal,1955,546.9019626
Portugal,1957,746.911025
Portugal,1958,602.6854774
Portugal,1959,596.5485881
Portugal,1960,735.4454613
Portugal,1961,692.4882629
Portugal,1962,494.5785938
Portugal,1963,621.3662791
Portugal,1964,627.8980543
Portugal,1965,617.7119791
Portugal,1966,592.5039522
Portugal,1967,606.6132044
Portugal,1968,631.9219313
Portugal,1969,586.9938003
Portugal,1970,658.543597
Portugal,1971,580.5048691
Portugal,1972,656.3773278
Portugal,1973,687.7266473
Portugal,1974,805.205368
Portugal,1975,631.4890199
Portugal,1976,589.0685587
Portugal,1977,633.5768841
Portugal,1978,646.8854846
Portugal,1979,588.8184144
Portugal,1980,622.3281311
Portugal,1981,681.6188987
Portugal,1982,926.9091702
Portugal,1983,875.8901093
Portugal,1984,914.5823021
Portugal,1985,1039.991949
Portugal,1986,1088.276241
Portugal,1987,779.9066674
Portugal,1989,657.7550448
Portugal,1990,619.7916714
Portugal,1991,648.2502435
Portugal,1992,650.907362
Portugal,1993,610.8650306
Portugal,1994,664.859138
Portugal,1996,779.0162257
Romania,1937,427.6273163
Romania,1938,452.2787001
Romania,1939,497.6826868
Romania,1941,281.158869
Romania,1942,288.0232338
Romania,1944,247.2720431
Romania,1945,169.5021659
Romania,1955,299.1053391
Romania,1957,349.9290803
Romania,1958,306.9902505
Romania,1959,290.2474126
Romania,1960,344.2296087
Romania,1961,348.1996918
Romania,1962,393.9355446
Romania,1963,356.6657777
Romania,1964,321.7611844
Romania,1966,263.2598677
Romania,1967,315.5332481
Romania,1968,356.5744995
Romania,1969,371.8107855
Romania,1970,379.2610517
Romania,1971,401.7653837
Romania,1972,424.1953887
Romania,1973,484.9351999
Romania,1974,535.3599849
Romania,1975,369.9676109
Romania,1976,305.7023371
Romania,1977,333.2625839
Romania,1978,346.3742807
Romania,1979,331.2518283
Romania,1980,332.1277923
Romania,1981,325.3873433
Romania,1982,299.7755575
Romania,1983,257.5502133
Romania,1984,250.8262748
Romania,1985,234.2682082
Romania,1989,169.2184135
Romania,1990,95.2508195
Romania,1991,127.6639052
Romania,1992,160.634981
Romania,1993,269.2311645
Romania,1994,179.166073
Romania,1995,243.1164381
Romania,1996,318.1518186
Russia,1700,0.188323917
Russia,1701,0
Russia,1702,0.223275699
Russia,1703,0.258920009
Russia,1704,0.073531756
Russia,1705,0.219267143
Russia,1706,0.036324502
Russia,1707,0.072211611
Russia,1708,0
Russia,1709,0.463740605
Russia,1710,0
Russia,1711,0.140976426
Russia,1712,0
Russia,1713,0.278567999
Russia,1714,0
Russia,1715,0
Russia,1716,0.236740464
Russia,1717,0.235315135
Russia,1718,0.467796774
Russia,1719,0
Russia,1720,0.346635644
Russia,1721,0.229699117
Russia,1722,0.456632363
Russia,1723,0.680824716
Russia,1724,0.563938096
Russia,1725,1.457411352
Russia,1726,1.211631144
Russia,1727,0.216444565
Russia,1728,1.275959481
Russia,1729,1.044707192
Russia,1730,0.923795923
Russia,1731,2.016984099
Russia,1732,1.288115417
Russia,1733,0.778825854
Russia,1734,1.052160529
Russia,1735,1.785590507
Russia,1736,2.308379576
Russia,1737,1.179368473
Russia,1738,2.406627489
Russia,1739,1.488788404
Russia,1740,1.5488006
Russia,1741,2.113498573
Russia,1742,2.824098333
Russia,1743,1.142530705
Russia,1744,1.844194098
Russia,1745,2.205848952
Russia,1746,0.851430829
Russia,1747,1.140740583
Russia,1748,1.120794109
Russia,1749,0.660717846
Russia,1750,0.937682535
Russia,1751,0.708682032
Russia,1752,1.044435508
Russia,1753,0.889349916
Russia,1754,0.873799145
Russia,1755,1.783080599
Russia,1756,1.427476076
Russia,1757,1.593768039
Russia,1758,1.565900132
Russia,1759,2.400090435
Russia,1760,2.902305893
Russia,1761,2.495112798
Russia,1762,5.311549497
Russia,1763,4.989281872
Russia,1764,5.803566426
Russia,1765,8.027211101
Russia,1766,5.98312828
Russia,1767,4.542485002
Russia,1768,5.618201368
Russia,1769,5.571552487
Russia,1770,6.031681201
Russia,1771,4.780811253
Russia,1772,4.892933487
Russia,1773,7.259140573
Russia,1774,8.265806895
Russia,1775,6.821870774
Russia,1776,6.42901166
Russia,1777,5.734215595
Russia,1778,6.25016294
Russia,1779,7.481489062
Russia,1780,7.563118267
Russia,1781,6.679436403
Russia,1782,7.136874041
Russia,1783,7.495673741
Russia,1784,7.087445119
Russia,1785,6.263275297
Russia,1786,8.599973053
Russia,1787,10.59016259
Russia,1788,11.17982731
Russia,1789,9.64551857
Russia,1790,7.728283771
Russia,1791,8.442683074
Russia,1792,8.283803114
Russia,1793,9.128921635
Russia,1794,8.575781506
Russia,1795,6.932503583
Russia,1796,6.714980642
Russia,1797,4.577834205
Russia,1798,6.946981242
Russia,1799,8.009980924
Russia,1800,6.589039211
Russia,1924,224.5469016
Russia,1925,270.4599411
Russia,1926,323.2696997
Russia,1927,329.6493838
Russia,1928,252.4715704
Russia,1929,278.2098044
Russia,1930,292.9379763
Russia,1931,330.7300182
Russia,1932,309.5271531
Russia,1933,307.5023155
Russia,1934,317.4983188
Russia,1935,306.7248115
Russia,1936,312.3107107
Russia,1937,267.8913127
Russia,1938,284.6744197
Russia,1939,302.0119695
Russia,1940,296.7322526
Russia,1941,257.3372015
Russia,1942,117.5462125
Russia,1943,109.3547459
Russia,1944,122.2682577
Russia,1945,139.0131597
Russia,1946,168.9647042
Russia,1947,213.3113508
Russia,1948,276.0617324
Russia,1949,280.1006106
Russia,1950,280.8217828
Russia,1951,268.1043276
Russia,1952,281.1534894
Russia,1953,256.2151525
Russia,1954,302.8497648
Russia,1955,328.1525643
Russia,1956,352.0656298
Russia,1957,334.5202908
Russia,1958,354.9993516
Russia,1959,380.5697571
Russia,1960,411.1022816
Russia,1961,377.4750457
Russia,1962,415.932792
Russia,1963,406.1336082
Russia,1964,403.1660019
Russia,1965,387.5730252
Russia,1966,363.8440773
Russia,1967,375.7902797
Russia,1968,376.5540674
Russia,1969,364.4878196
Russia,1970,384.3818729
Russia,1971,421.1642362
Russia,1972,375.0360072
Russia,1973,396.5262245
Russia,1974,412.1423489
Russia,1975,366.6897276
Russia,1976,401.3624292
Russia,1977,408.4507152
Russia,1978,394.7805497
Russia,1979,359.4432343
Russia,1980,356.4687162
Russia,1981,371.4296669
Russia,1982,349.8179472
Russia,1983,350.0732844
Russia,1984,352.0305301
Russia,1985,354.9722871
Russia,1986,353.8747387
Russia,1987,342.9800964
Russia,1988,337.7439366
Russia,1989,312.3343801
Russia,1990,278.6591988
Russia,1991,229.2665787
Russia,1992,195.3594544
Russia,1993,195.3009645
Russia,1994,201.8545603
Russia,1995,228.5590764
Russia,1996,242.2662555
Russia,1997,303.2885619
Russia,1998,310.4860759
Russia,1999,324.9854831
Russia,2000,408.0134772
Russia,2001,478.3571967
Russia,2002,481.0011685
Russia,2003,559.634655
Russia,2004,618.0553538
Russia,2005,669.8320043
Russia,2006,714.6072175
Russia,2007,765.2276297
Russia,2008,863.8055913
Russia,2009,898.4884203
Saudi Arabia,1973,12.29951786
Saudi Arabia,1974,10.19219421
Saudi Arabia,1975,17.34949659
Saudi Arabia,1978,11.02333146
Saudi Arabia,1979,10.16475571
Saudi Arabia,1980,21.80182917
Saudi Arabia,1996,189.0829241
Slovenia,1990,929.5855284
Slovenia,1991,1229.819753
Slovenia,1992,1068.422027
Slovenia,1994,1452.247736
Slovenia,1995,1594.745827
Slovenia,1996,1714.132854
South Africa,1950,91.71923177
South Africa,1951,62.68708288
South Africa,1952,58.46504032
South Africa,1963,68.35763697
South Africa,1964,74.54629237
South Africa,1965,76.69019203
South Africa,1966,79.74369691
South Africa,1967,125.7779504
South Africa,1968,84.98123366
South Africa,1969,98.83851209
South Africa,1971,113.5054812
South Africa,1972,115.2666235
South Africa,1973,108.8829683
South Africa,1974,152.8657624
South Africa,1975,149.0985291
South Africa,1988,121.9191233
South Africa,1989,177.8990174
South Africa,1990,128.6507142
South Africa,1991,123.0549349
South Africa,1992,118.1809404
South Africa,1993,116.046143
South Africa,1994,109.7894663
South Africa,1995,128.3037353
South Korea,1955,61.94368424
South Korea,1957,44.49053298
South Korea,1958,66.05422588
South Korea,1959,63.21588814
South Korea,1960,65.28368545
South Korea,1961,55.12644296
South Korea,1962,140.8007863
South Korea,1963,91.50604844
South Korea,1964,87.87164094
South Korea,1965,121.4422574
South Korea,1966,117.6790325
South Korea,1969,79.28607659
South Korea,1970,130.4860271
South Korea,1973,217.063364
South Korea,1975,309.5433803
South Korea,1976,371.8349136
South Korea,1977,359.013064
South Korea,1978,443.6640644
South Korea,1979,428.438216
South Korea,1980,550.2570559
South Korea,1981,664.9019962
South Korea,1982,773.9409042
South Korea,1983,889.8020546
South Korea,1984,877.2459536
South Korea,1985,878.2286919
South Korea,1986,1007.982724
South Korea,1987,1064.052664
South Korea,1988,1019.295282
South Korea,1989,925.0394591
South Korea,1990,917.4461732
South Korea,1991,679.0969496
South Korea,1992,636.1960635
South Korea,1993,696.5259108
South Korea,1994,764.8668079
South Korea,1995,795.1210993
South Korea,1996,670.5159846
Spain,1500,7.56
Spain,1501,7.54878777
Spain,1502,7.537592169
Spain,1503,7.526413173
Spain,1504,7.515250756
Spain,1505,7.504104893
Spain,1506,7.492975562
Spain,1507,7.481862736
Spain,1508,7.470766391
Spain,1509,7.459686504
Spain,1510,7.448623049
Spain,1511,7.437576002
Spain,1512,7.42654534
Spain,1513,7.415531036
Spain,1514,7.404533068
Spain,1515,7.393551412
Spain,1516,7.382586042
Spain,1517,7.371636934
Spain,1518,7.360704066
Spain,1519,7.349787412
Spain,1520,7.338886948
Spain,1521,7.75450016
Spain,1522,7.742999467
Spain,1523,7.731515831
Spain,1524,7.720049226
Spain,1525,7.708599627
Spain,1526,7.69716701
Spain,1527,7.685751348
Spain,1528,7.674352616
Spain,1529,7.66297079
Spain,1530,7.651605845
Spain,1531,7.640257754
Spain,1532,7.628926494
Spain,1533,7.61761204
Spain,1534,7.606314366
Spain,1535,7.595033447
Spain,1536,7.583769259
Spain,1537,7.572521778
Spain,1538,7.561290977
Spain,1539,7.550076832
Spain,1540,7.53887932
Spain,1541,7.527698414
Spain,1542,7.516534091
Spain,1543,7.505386325
Spain,1544,7.494255093
Spain,1545,7.48314037
Spain,1546,7.47204213
Spain,1547,7.460960351
Spain,1548,7.449895007
Spain,1549,7.438846074
Spain,1550,7.427813527
Spain,1551,7.416797343
Spain,1552,7.405797497
Spain,1553,7.394813965
Spain,1554,7.383846722
Spain,1555,7.372895745
Spain,1556,7.36196101
Spain,1557,7.351042492
Spain,1558,7.340140167
Spain,1559,7.329254011
Spain,1560,7.318384
Spain,1561,7.307530111
Spain,1562,7.296692319
Spain,1563,7.285870601
Spain,1564,7.275064932
Spain,1565,7.264275289
Spain,1566,7.253501649
Spain,1567,7.242743986
Spain,1568,6.364162005
Spain,1569,9.267304845
Spain,1570,9.253560512
Spain,1571,5.015911278
Spain,1572,6.590094979
Spain,1573,4.474618426
Spain,1574,7.359029379
Spain,1575,3.674057604
Spain,1576,6.551086808
Spain,1577,9.157919256
Spain,1578,8.09927005
Spain,1579,5.739344408
Spain,1580,8.335756205
Spain,1581,3.38137859
Spain,1582,8.311049034
Spain,1583,6.742712376
Spain,1584,8.079254717
Spain,1585,7.912132528
Spain,1586,6.661119925
Spain,1587,7.579320939
Spain,1588,9.267036801
Spain,1589,6.477305006
Spain,1590,5.851727233
Spain,1591,6.611870718
Spain,1592,8.290964919
Spain,1593,6.132347108
Spain,1594,6.888658758
Spain,1595,6.26702511
Spain,1596,7.326123501
Spain,1597,6.096048444
Spain,1598,8.065284804
Spain,1599,8.965020152
Spain,1600,9.255172414
Spain,1601,9.721977734
Spain,1602,9.558860157
Spain,1603,10.38126816
Spain,1604,10.02105335
Spain,1605,10.15365078
Spain,1606,10.38486927
Spain,1607,9.893060267
Spain,1608,11.34053288
Spain,1609,10.71722072
Spain,1610,11.01436819
Spain,1611,10.85122906
Spain,1612,11.08268782
Spain,1613,10.3932767
Spain,1614,11.44708372
Spain,1615,12.07346389
Spain,1616,11.61423841
Spain,1617,12.37240376
Spain,1618,12.04474286
Spain,1619,12.34235185
Spain,1620,12.54127927
Spain,1621,14.08999504
Spain,1622,14.32209454
Spain,1623,13.89568429
Spain,1624,13.96315477
Spain,1625,13.93183335
Spain,1626,14.42753784
Spain,1627,14.3303757
Spain,1628,13.11298606
Spain,1629,14.49844455
Spain,1630,13.44556655
Spain,1631,13.41416243
Spain,1632,13.91014991
Spain,1633,13.1865006
Spain,1634,14.86949836
Spain,1635,14.01389675
Spain,1636,13.71871779
Spain,1637,13.88521137
Spain,1638,15.00831735
Spain,1639,14.7131504
Spain,1640,15.50668203
Spain,1641,15.40948457
Spain,1642,15.27926385
Spain,1643,15.38004352
Spain,1644,14.85369046
Spain,1645,15.21853996
Spain,1646,15.22029945
Spain,1647,15.42017705
Spain,1648,15.19079557
Spain,1649,15.55585201
Spain,1650,15.78886823
Spain,1651,15.26213488
Spain,1652,15.29693815
Spain,1653,16.02564309
Spain,1654,15.86226398
Spain,1655,15.79799749
Spain,1656,15.7006619
Spain,1657,16.4628076
Spain,1658,15.83653924
Spain,1659,16.76420393
Spain,1660,15.84020133
Spain,1661,16.10661779
Spain,1662,16.8361731
Spain,1663,16.73887726
Spain,1664,16.04603572
Spain,1665,17.90084322
Spain,1666,17.73745153
Spain,1667,17.8387905
Spain,1668,18.27115179
Spain,1669,18.70361283
Spain,1670,19.06995848
Spain,1671,19.07216325
Spain,1672,18.97502261
Spain,1673,18.87785925
Spain,1674,19.37688502
Spain,1675,19.54475882
Spain,1676,19.64641011
Spain,1677,18.85345664
Spain,1678,18.95505098
Spain,1679,18.72524824
Spain,1680,19.45662217
Spain,1681,19.35942256
Spain,1682,19.5937355
Spain,1683,19.56284346
Spain,1684,20.4272963
Spain,1685,19.6336973
Spain,1686,20.63103315
Spain,1687,20.43438222
Spain,1688,20.4035682
Spain,1689,22.1976671
Spain,1690,21.63610199
Spain,1691,21.50585128
Spain,1692,21.40876204
Spain,1693,22.00876011
Spain,1694,21.64610955
Spain,1695,21.68181556
Spain,1696,22.41488139
Spain,1697,21.98572897
Spain,1698,22.55292432
Spain,1699,21.75828176
Spain,1700,24.65116279
Spain,1701,26.80143657
Spain,1702,20.32432868
Spain,1703,19.51727056
Spain,1704,19.7786666
Spain,1705,19.88701024
Spain,1706,20.29773342
Spain,1707,20.40426987
Spain,1708,18.39889181
Spain,1709,18.80989591
Spain,1710,21.32108335
Spain,1711,23.22186875
Spain,1712,18.53666911
Spain,1713,20.58418342
Spain,1714,20.53894763
Spain,1715,18.7117407
Spain,1716,18.96697883
Spain,1717,19.8124203
Spain,1718,17.40841719
Spain,1719,20.60866495
Spain,1720,18.80080032
Spain,1721,18.31980829
Spain,1722,18.86449424
Spain,1723,21.88725307
Spain,1724,22.13034236
Spain,1725,19.61204394
Spain,1726,22.32309226
Spain,1727,23.57576437
Spain,1728,21.50349194
Spain,1729,23.18425488
Spain,1730,23.56436054
Spain,1731,23.36920615
Spain,1732,24.31923005
Spain,1733,25.40770547
Spain,1734,22.07606614
Spain,1735,23.87502387
Spain,1736,23.96435705
Spain,1737,22.49679992
Spain,1738,23.15325281
Spain,1739,22.25716253
Spain,1740,22.20825019
Spain,1741,20.19595019
Spain,1742,21.83086488
Spain,1743,23.73776407
Spain,1744,22.43165454
Spain,1745,23.35550478
Spain,1746,26.07848572
Spain,1747,23.39137598
Spain,1748,26.10209786
Spain,1749,27.56056709
Spain,1750,25.4375
Spain,1751,23.50702681
Spain,1752,22.00649249
Spain,1753,22.95362554
Spain,1754,23.7542977
Spain,1755,23.07711899
Spain,1756,23.86572044
Spain,1757,23.98501473
Spain,1758,20.95825604
Spain,1759,23.82609156
Spain,1760,27.30553748
Spain,1761,25.85418722
Spain,1762,26.08143947
Spain,1763,29.35485416
Spain,1764,27.53537519
Spain,1765,27.36891344
Spain,1766,27.70260403
Spain,1767,27.16303495
Spain,1768,33.03965694
Spain,1769,27.20321709
Spain,1770,29.84007668
Spain,1771,28.20696302
Spain,1772,28.63808164
Spain,1773,27.3885478
Spain,1774,26.86634084
Spain,1775,27.64919529
Spain,1776,30.41816142
Spain,1777,30.35100678
Spain,1778,31.55987071
Spain,1779,32.06104435
Spain,1780,31.29407173
Spain,1781,31.44669919
Spain,1782,30.46385235
Spain,1783,34.66967863
Spain,1784,32.44618611
Spain,1785,34.14055604
Spain,1786,34.26576768
Spain,1787,37.79407952
Spain,1788,36.80118375
Spain,1789,39.83497137
Spain,1790,37.11277642
Spain,1791,39.99819489
Spain,1792,40.07614718
Spain,1793,35.06652006
Spain,1794,29.16829222
Spain,1795,29.93393587
Spain,1796,30.16909943
Spain,1797,26.88464177
Spain,1798,27.6471102
Spain,1799,26.86703678
Spain,1800,28.12615385
Spain,1936,49.81862152
Spain,1937,49.35510921
Spain,1938,48.89433917
Spain,1939,48.43829604
Spain,1940,100.4387157
Spain,1941,155.7796682
Spain,1942,133.2594913
Spain,1943,199.984841
Spain,1944,170.6023915
Spain,1945,159.0552944
Spain,1947,119.1639423
Spain,1948,134.5992638
Spain,1949,130.2303714
Spain,1950,129.4588886
Spain,1951,148.6323597
Spain,1952,120.6660486
Spain,1953,196.6384818
Spain,1954,160.7685342
Spain,1955,164.1270798
Spain,1957,142.3515498
Spain,1958,171.9580041
Spain,1959,189.6758085
Spain,1960,198.5889124
Spain,1961,386.6826621
Spain,1962,392.9320249
Spain,1963,444.8321299
Spain,1964,489.5897282
Spain,1965,540.5100299
Spain,1966,586.7131353
Spain,1967,589.9493992
Spain,1968,601.9380492
Spain,1969,596.7630898
Spain,1970,582.0262489
Spain,1971,577.9198022
Spain,1972,604.3491641
Spain,1973,677.6758177
Spain,1974,684.5385271
Spain,1975,661.5484091
Spain,1976,682.949975
Spain,1977,683.2240182
Spain,1978,630.2319137
Spain,1979,660.4567407
Spain,1980,762.876797
Spain,1981,784.7515814
Spain,1982,846.1084618
Spain,1983,850.0120181
Spain,1984,801.9214208
Spain,1985,900.0683096
Spain,1986,992.1835416
Spain,1987,985.115958
Spain,1988,907.1057496
Spain,1989,978.0305118
Spain,1990,920.9222824
Spain,1991,990.3850896
Spain,1992,1057.309588
Spain,1993,1028.52591
Spain,1994,1115.140267
Spain,1995,1219.30434
Spain,1996,1163.958372
Sweden,1500,0
Sweden,1501,0
Sweden,1502,0
Sweden,1503,0
Sweden,1504,0
Sweden,1505,0
Sweden,1506,0
Sweden,1507,0
Sweden,1508,0
Sweden,1509,0
Sweden,1510,0
Sweden,1511,0
Sweden,1512,0
Sweden,1513,0
Sweden,1514,0
Sweden,1515,0
Sweden,1516,0
Sweden,1517,0
Sweden,1518,1.715363434
Sweden,1519,1.709824906
Sweden,1520,0
Sweden,1521,1.698801442
Sweden,1522,0
Sweden,1523,0
Sweden,1524,0
Sweden,1525,0
Sweden,1526,3.343105418
Sweden,1527,1.666155637
Sweden,1528,16.60775991
Sweden,1529,1.655413714
Sweden,1530,0
Sweden,1531,3.289482091
Sweden,1532,3.278861084
Sweden,1533,3.26827437
Sweden,1534,0
Sweden,1535,1.623601689
Sweden,1536,0
Sweden,1537,0
Sweden,1538,4.823776997
Sweden,1539,1.602734031
Sweden,1540,1.597559159
Sweden,1541,4.777202986
Sweden,1542,0
Sweden,1543,1.582134578
Sweden,1544,3.154052434
Sweden,1545,1.57193435
Sweden,1546,1.566858923
Sweden,1547,1.561799884
Sweden,1548,3.113514358
Sweden,1549,9.310384536
Sweden,1550,0
Sweden,1551,0
Sweden,1552,6.146994611
Sweden,1553,1.531786833
Sweden,1554,3.053682067
Sweden,1555,1.521911203
Sweden,1556,1.51699729
Sweden,1557,4.536297728
Sweden,1558,1.50721701
Sweden,1559,4.507051625
Sweden,1560,4.492499356
Sweden,1561,7.463323457
Sweden,1562,1.487845209
Sweden,1563,1.483041287
Sweden,1564,1.478252876
Sweden,1565,0
Sweden,1566,0
Sweden,1567,0
Sweden,1568,0
Sweden,1569,2.909083474
Sweden,1570,1.449845345
Sweden,1571,7.225820583
Sweden,1572,5.761992011
Sweden,1573,0
Sweden,1574,0
Sweden,1575,0
Sweden,1576,4.265951161
Sweden,1577,0
Sweden,1578,2.825632011
Sweden,1579,0
Sweden,1580,2.807414793
Sweden,1581,0
Sweden,1582,0
Sweden,1583,1.390154472
Sweden,1584,1.385665972
Sweden,1585,0
Sweden,1586,1.376732403
Sweden,1587,0
Sweden,1588,1.367856429
Sweden,1589,2.72687985
Sweden,1590,0
Sweden,1591,0
Sweden,1592,2.700551574
Sweden,1593,1.345916046
Sweden,1594,1.341570382
Sweden,1595,1.33723875
Sweden,1596,2.665842206
Sweden,1597,0
Sweden,1598,1.324327587
Sweden,1599,0
Sweden,1600,5.263157895
Sweden,1601,3.927462915
Sweden,1602,11.72297336
Sweden,1603,6.479920885
Sweden,1604,30.94677314
Sweden,1605,8.980625785
Sweden,1606,26.80601679
Sweden,1607,30.48096152
Sweden,1608,24.00907634
Sweden,1609,26.40253194
